,subnetwork,sample_run,TravelTime,TotalCost,TravelTimeDisc,TravelTimeDisc11,TotalCostDisc,TotalCostDisc11
0,1,29,104.04422421862061,2040.433516962983,"102.96995703388734, 108.38557866112336",0.0,,
0,1,30,100.49571634286562,4018.280305098052,"97.55433540665133, 102.96995703388734",2.0,,
0,1,31,103.3644494607907,1355.5036260360118,"102.96995703388734, 108.38557866112336",0.0,,
0,1,32,101.74581246362386,3626.6674757449805,"97.55433540665133, 102.96995703388734",2.0,,
0,1,33,101.96145358892306,2767.5805408652323,"97.55433540665133, 102.96995703388734",2.0,,
0,1,34,102.23578435640552,2343.2738950449907,"97.55433540665133, 102.96995703388734",2.0,,
0,1,35,100.62195221442583,3047.5158695065734,"97.55433540665133, 102.96995703388734",2.0,,
0,1,36,101.27286797779396,4223.212808529452,"97.55433540665133, 102.96995703388734",2.0,,
0,1,37,101.20440042654346,4703.341784103503,"97.55433540665133, 102.96995703388734",2.0,,
0,1,38,100.06323768393081,2724.899539500276,"97.55433540665133, 102.96995703388734",2.0,,
0,1,39,100.67941947343843,3655.567571813013,"97.55433540665133, 102.96995703388734",2.0,,
0,1,40,100.67286227285027,2292.255941229705,"97.55433540665133, 102.96995703388734",2.0,,
0,1,41,100.10807750448262,2693.1497074384056,"97.55433540665133, 102.96995703388734",2.0,,
0,1,42,103.6671277992144,4569.115314697717,"102.96995703388734, 108.38557866112336",0.0,,
0,1,43,102.41997971416501,2770.7957213784293,"97.55433540665133, 102.96995703388734",2.0,,
0,1,44,101.29308748499088,5484.276505323625,"97.55433540665133, 102.96995703388734",2.0,,
0,1,45,103.24997807935912,5099.915819497548,"102.96995703388734, 108.38557866112336",0.0,,
0,1,46,99.908694153732,3312.3854213946515,"97.55433540665133, 102.96995703388734",2.0,,
0,1,47,100.00190232380695,4213.329453666895,"97.55433540665133, 102.96995703388734",2.0,,
0,1,48,103.07301527682888,4480.522830491779,"102.96995703388734, 108.38557866112336",0.0,,
0,1,49,101.92142411504716,5360.606181644804,"97.55433540665133, 102.96995703388734",2.0,,
0,1,50,104.81859524484892,3909.11042619216,"102.96995703388734, 108.38557866112336",0.0,,
0,1,51,102.57258570121293,2452.5486563832474,"97.55433540665133, 102.96995703388734",2.0,,
0,1,52,100.33084301958847,3794.117741984076,"97.55433540665133, 102.96995703388734",2.0,,
0,1,53,99.79307941686297,2486.0139730341725,"97.55433540665133, 102.96995703388734",2.0,,
0,1,54,100.85143017412076,2834.7412755085443,"97.55433540665133, 102.96995703388734",2.0,,
0,1,55,100.45214608314487,4042.126473386357,"97.55433540665133, 102.96995703388734",2.0,,
0,1,56,104.19652876141883,2136.9030823122243,"102.96995703388734, 108.38557866112336",0.0,,
0,1,57,101.5373546873104,3233.668434151119,"97.55433540665133, 102.96995703388734",2.0,,
0,1,58,101.50567640429486,3112.693779416867,"97.55433540665133, 102.96995703388734",2.0,,
0,1,59,101.78815009655918,3755.8512415562664,"97.55433540665133, 102.96995703388734",2.0,,
0,1,0,100.57605945266135,2268.028471441855,"97.55433540665133, 102.96995703388734",2.0,"0.0, 3155.4109773080654",0.0
0,1,1,100.4001320260304,1606.8644779626586,"97.55433540665133, 102.96995703388734",2.0,"0.0, 3155.4109773080654",0.0
0,1,2,103.62815239814962,4838.813924242658,"102.96995703388734, 108.38557866112336",0.0,"3155.4109773080654, 6310.821954616131",1.0
0,1,3,101.49971203819463,5554.489251181787,"97.55433540665133, 102.96995703388734",2.0,"3155.4109773080654, 6310.821954616131",1.0
0,1,4,100.49096882611566,1801.0313747118437,"97.55433540665133, 102.96995703388734",2.0,"0.0, 3155.4109773080654",0.0
0,1,5,116.97807790538376,2415.901879854569,"113.80120028835938, 121.21682191559539",1.0,"0.0, 3155.4109773080654",0.0
