,subnetwork,sample_run,TravelTime,TotalCost,TravelTimeDisc,TravelTimeDisc11,TotalCostDisc,TotalCostDisc11
0,2,1034,411.20199297489575,7089.967706659949,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1035,409.4166535999612,7249.3826310742315,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1036,412.1036742747778,8784.38278306027,"344.2369328662426, 430.29616608280327",2.0,"8646.09961814094, 11528.132824187918",3.0
0,2,1037,408.6992721036355,8655.60663204944,"344.2369328662426, 430.29616608280327",2.0,"8646.09961814094, 11528.132824187918",3.0
0,2,1038,411.18308073399004,7656.630838562772,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1039,409.7564250094115,5998.767475809367,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1040,409.66604000727943,5234.778658999148,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1041,412.7115437030654,6983.19759404548,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1042,410.5119087997191,5307.274636786519,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1043,408.1168925949824,8891.915071134084,"344.2369328662426, 430.29616608280327",2.0,"8646.09961814094, 11528.132824187918",3.0
0,2,1044,410.803906626195,5854.317762238545,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1045,410.0396254789146,8657.609554990482,"344.2369328662426, 430.29616608280327",2.0,"8646.09961814094, 11528.132824187918",3.0
0,2,1046,407.87944943077576,4796.647992240093,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1047,412.95414808061554,6013.445969514079,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1048,406.9125596885588,7385.927147423203,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1049,409.01090286573066,8526.882369359348,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1050,408.5547005370842,6109.945233023085,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1051,413.3149536875245,7351.549136123568,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1052,412.92867453677064,9202.675114533757,"344.2369328662426, 430.29616608280327",2.0,"8646.09961814094, 11528.132824187918",3.0
0,2,1053,415.06078285497375,6519.6401584317455,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1054,413.73262150362933,6964.061221738766,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1055,408.97434312624995,5830.735437419983,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1056,416.69525071890723,4317.580456077841,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1057,412.871590847658,6483.61798134393,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1058,409.93070415445186,3968.2533830352672,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1059,413.6006791564333,5045.910601813598,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1060,408.16294680675077,6513.515233891562,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1061,407.14168360585336,5177.431185064964,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1062,413.7330259490357,7264.137890862069,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1063,412.3035319377097,5981.8900924327145,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1064,412.4764903186358,9310.140221584536,"344.2369328662426, 430.29616608280327",2.0,"8646.09961814094, 11528.132824187918",3.0
0,2,1065,414.3660053785631,8049.9302107679605,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1066,408.3619162607896,6534.440890288191,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1067,409.99795568933496,5625.1487225834135,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1068,409.8327746562612,6118.885102331468,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1069,413.8564536735838,7927.988954412691,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1070,410.9591372955169,7156.228004834155,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1071,410.03922676644936,5162.934774736771,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1072,409.7964126031079,6429.77256039805,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1073,413.3261324818063,4658.430549165347,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1074,410.21789270356976,5199.234386113008,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1075,410.9594035466847,6077.267269225778,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1076,407.78609321159996,5831.216907704279,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1077,412.4410085021154,5759.96863023702,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1078,410.6512947454876,5625.1487225834135,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1079,413.1414749898156,7308.362323477512,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1080,415.4004597816443,7264.869053205638,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1081,408.26953114260715,6800.171980823466,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1082,408.34309815638903,5218.346765760453,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1083,412.47096969702284,5515.755031345466,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1084,412.68247821658497,6537.878345367691,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1085,412.23764375504555,6527.117841910656,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1086,410.31889205641176,7615.376283197042,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1087,407.1255997108813,5650.517333787468,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1088,414.00204565056697,5077.707148584039,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1089,408.60572287736653,7482.472288375143,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1090,413.9419968093847,8490.470639985748,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1091,410.2936111060831,5144.710751895329,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1092,412.321990131573,3283.1036418093963,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1093,409.93070415445186,7243.983709349968,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1094,411.5249439729988,7845.743416612622,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1095,411.95855917675715,7848.417001883867,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1096,414.67713845903836,7342.85392379996,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1097,410.3708036484721,7743.127492653373,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1098,408.61899311238705,7541.405857189593,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1099,409.7540392243632,7094.379102168401,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1100,408.04759335598897,6498.0588319472645,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1101,407.2844333009704,6450.248268677299,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1102,412.52551283143487,7339.172225743682,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1103,410.7280114560152,6174.923162191127,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1104,414.9926931724799,9304.26621832676,"344.2369328662426, 430.29616608280327",2.0,"8646.09961814094, 11528.132824187918",3.0
0,2,1105,410.96486947819966,7589.900705037291,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1106,411.98399744859415,10082.00797682507,"344.2369328662426, 430.29616608280327",2.0,"8646.09961814094, 11528.132824187918",3.0
0,2,1107,412.77947251630616,6407.713810545624,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1108,412.9924185708462,4092.562902869647,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1109,410.02915231318195,5934.377662332897,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1110,407.1256190169724,8425.015550348033,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1111,413.58825236408296,6375.724611668974,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1112,414.09177792585757,6806.2732566279965,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1113,413.94225692696915,5087.07791131448,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1114,410.8219758507055,6445.764560419672,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1115,413.94487787598325,5949.8745978144925,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1116,416.2483968275344,8980.312148374529,"344.2369328662426, 430.29616608280327",2.0,"8646.09961814094, 11528.132824187918",3.0
0,2,1117,410.03753803376,7002.089323714655,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1118,410.73968800248326,4036.7088266021096,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1119,414.14460794419995,6663.009636124274,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1120,409.3862909257467,5518.642957030785,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1121,407.5726803200623,5859.257944295282,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1122,412.0067602761778,6088.551343349145,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1123,411.01312301535506,5578.436309286673,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1124,409.79061166857565,4642.882695155739,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1125,410.3788971568353,5002.389167035938,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1126,408.51889295796224,7589.150647052848,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1127,411.29701727413413,5625.1487225834135,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1128,412.9386784357606,8339.59423444508,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1129,409.8976326468304,7739.674968838439,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1130,413.45247744578563,5307.106276115558,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1131,409.7540392243632,8548.270174700732,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1132,407.96235315590036,10407.00906925257,"344.2369328662426, 430.29616608280327",2.0,"8646.09961814094, 11528.132824187918",3.0
0,2,1133,411.6681170447531,8057.8839005858445,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1134,408.29629698180156,8215.749991105957,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1135,408.6866983611555,5009.296002226494,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1136,412.1745266374289,6738.531827402842,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1137,415.62178863606607,4921.796707216061,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1138,410.77932393256947,9368.551219055766,"344.2369328662426, 430.29616608280327",2.0,"8646.09961814094, 11528.132824187918",3.0
0,2,1139,411.9769041974494,6262.06722116461,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1140,412.1022614518038,7553.767274924834,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1141,412.76679976412146,6315.727208617863,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1142,409.3245354571673,7307.736906748603,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1143,410.9340347972972,6118.907068716907,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1144,410.6479320024986,6869.5701493543565,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1145,412.130951775058,4490.930974002013,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1146,412.9607066564957,8032.578761713699,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1147,412.98844495638883,6712.818424911081,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1148,411.70813192714417,6702.50197136447,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1149,412.4721540787275,7302.169079142574,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1150,413.36246946083077,7727.315223747152,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1151,411.35423868033627,7089.967706659949,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1152,413.21550034958176,6047.612915099942,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1153,414.57698780458645,6792.22849097482,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1154,411.83739517480825,7472.782687914393,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1155,408.26953114260715,4987.2513512290325,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1156,410.0667370667503,4124.140838386089,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1157,412.7351271980541,7992.764153475851,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1158,408.79237116807536,6069.030601945502,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1159,412.90943863242364,9121.194063015577,"344.2369328662426, 430.29616608280327",2.0,"8646.09961814094, 11528.132824187918",3.0
0,2,1160,410.4792090005341,8215.749991105957,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1161,411.2654148809771,5389.8542717516475,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1162,412.8661244828197,7268.508233285749,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1163,413.1624260875141,6888.958177071915,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1164,410.17756499231456,9688.13091108054,"344.2369328662426, 430.29616608280327",2.0,"8646.09961814094, 11528.132824187918",3.0
0,2,1165,410.803906626195,6155.710223472069,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1166,414.43236032127066,6445.749955083583,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1167,411.52301632165967,4910.408437976243,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1168,411.6828136303291,5836.111734347401,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1169,409.78253831912997,8469.101594220389,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1170,411.7352089442928,5009.296002226494,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1171,412.9250870488891,5995.5539329004905,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1172,415.05880224628373,5638.59722022351,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1173,411.8471651720764,4466.821597033332,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1174,410.0145054286956,7619.3071663146975,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1175,412.0277829795557,7963.90728626283,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1176,410.096789871143,8449.48342293544,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1177,415.5589905174293,6174.923162191127,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1178,411.8455494218579,8570.114691325209,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1179,413.09949097746653,6072.8693497164995,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1180,413.79975117674707,7463.382428591649,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1181,411.2961039101921,5679.873416275875,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1182,413.8033731505194,6111.235990811947,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1183,410.8598843306226,6591.169933540428,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1184,413.79975117674707,5823.081190631849,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1185,408.29629698180156,7927.685016069517,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1186,412.4351854591405,5232.066514727465,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1187,410.9739001663746,5098.974278567428,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1188,414.834268389414,6128.070663266634,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1189,409.72317338367674,4634.483250969964,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1190,416.33076908995,6498.0588319472645,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1191,416.1984643555916,8096.785668490711,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1192,414.0019582964437,4766.598338411943,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1193,414.2017320080295,5259.40493798255,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1194,415.47057167615304,6921.637299538894,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1195,413.06368437652344,6460.022143737547,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1196,415.36538608967163,9192.64404565627,"344.2369328662426, 430.29616608280327",2.0,"8646.09961814094, 11528.132824187918",3.0
0,2,1197,412.8467141072768,5155.412495650518,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1198,415.678220449203,6980.156298258327,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1199,412.3546720043223,5027.24498286858,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1200,410.7938820542847,5238.548831839514,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1201,411.689305966632,7247.829264357133,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1202,415.55599129181394,6686.713147162686,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1203,418.82137117776625,7186.561734936674,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1204,485.3291250171018,6408.028011593317,"430.29616608280327, 517.355399299364",3.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1205,409.5289802082705,5780.2202442282605,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1206,413.85084402399434,6605.441802673812,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1207,412.77623818835406,8750.4040080925,"344.2369328662426, 430.29616608280327",2.0,"8646.09961814094, 11528.132824187918",3.0
0,2,1208,413.8598177743317,7333.2340149139245,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1209,409.6278710560927,7467.303617797707,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1210,410.97268778589233,9062.570010151974,"344.2369328662426, 430.29616608280327",2.0,"8646.09961814094, 11528.132824187918",3.0
0,2,1211,411.7327781282146,8859.706251932499,"344.2369328662426, 430.29616608280327",2.0,"8646.09961814094, 11528.132824187918",3.0
0,2,1212,409.1531980646217,6409.584848715366,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1213,414.62218073402704,7002.125698322981,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1214,415.9219795521322,7756.342153345766,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1215,413.32451265068437,5339.008989306492,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1216,411.6476628159117,7008.924430440385,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1217,412.06265561687326,6888.636813508462,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1218,410.3788971568353,6743.829059763059,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1219,409.9740426636591,7950.158277628246,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1220,413.01721244991467,7243.983709349968,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1221,408.3937213205337,7004.248747169843,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1222,408.8043769308704,6819.525420694862,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1223,408.1587308407703,7316.580173782524,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1224,410.6512947454876,7280.133477119953,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1225,412.75749971606484,7531.331806669661,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1226,414.11727783770414,6119.036414643795,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1227,409.67062284515816,5292.3293321670735,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1228,409.9861408548594,7287.8689133466605,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1229,408.6643991696888,7433.3341299855765,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1230,410.50632096151935,4741.060394349025,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1231,411.52684755432256,7538.920213622295,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1232,413.8797012053232,8772.582170677137,"344.2369328662426, 430.29616608280327",2.0,"8646.09961814094, 11528.132824187918",3.0
0,2,1233,410.5841258137567,6881.936921964706,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1234,409.36541218315335,3748.7553042704085,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1235,412.78481831286484,6128.702977522696,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1236,414.8926010046579,6988.900764953848,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1237,411.2443057584969,4868.967911700198,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
0,2,1238,409.96502877317477,6033.097926751242,"344.2369328662426, 430.29616608280327",2.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1239,502.82099910712685,6969.229658405502,"430.29616608280327, 517.355399299364",3.0,"5764.066412093959, 8646.09961814094",2.0
0,2,1240,409.50351600325246,5155.44733440699,"344.2369328662426, 430.29616608280327",2.0,"2882.0332060469796, 5764.066412093959",1.0
