,DepenVar,DepenVarLvel,IndepenVar,IndepenVarLvel,IndepenVar1,IndepenVar1Lvel,IndepenVar2,IndepenVar2Lvel,IndepenVar3,IndepenVar3Lvel,CondProb
0,TravelTimeDisc11,2,Road43Avail,1,Road58Avail,0,Road63Avail,2,3,-,0.0
0,TravelTimeDisc11,2,Road43Avail,1,Road58Avail,0,Road63Avail,3,3,-,0.02127659574468085
0,TravelTimeDisc11,2,Road43Avail,1,Road58Avail,1,Road63Avail,0,3,-,0.018518518518518517
0,TravelTimeDisc11,2,Road43Avail,1,Road58Avail,1,Road63Avail,1,3,-,0.016666666666666666
0,TravelTimeDisc11,2,Road43Avail,1,Road58Avail,1,Road63Avail,2,3,-,0.0
0,TravelTimeDisc11,2,Road43Avail,1,Road58Avail,1,Road63Avail,3,3,-,0.02
0,TravelTimeDisc11,2,Road43Avail,2,Road58Avail,0,Road63Avail,0,3,-,0.0
0,TravelTimeDisc11,2,Road43Avail,2,Road58Avail,0,Road63Avail,1,3,-,0.0
0,TravelTimeDisc11,2,Road43Avail,2,Road58Avail,0,Road63Avail,2,3,-,0.0
0,TravelTimeDisc11,2,Road43Avail,2,Road58Avail,0,Road63Avail,3,3,-,0.0
0,TravelTimeDisc11,2,Road43Avail,2,Road58Avail,1,Road63Avail,0,3,-,0.0
0,TravelTimeDisc11,2,Road43Avail,2,Road58Avail,1,Road63Avail,1,3,-,0.0
0,TravelTimeDisc11,2,Road43Avail,2,Road58Avail,1,Road63Avail,2,3,-,0.0
0,TravelTimeDisc11,2,Road43Avail,2,Road58Avail,1,Road63Avail,3,3,-,0.0
0,TravelTimeDisc11,2,Road43Avail,3,Road58Avail,0,Road63Avail,0,3,-,0.02
0,TravelTimeDisc11,2,Road43Avail,3,Road58Avail,0,Road63Avail,1,3,-,0.02127659574468085
0,TravelTimeDisc11,2,Road43Avail,3,Road58Avail,0,Road63Avail,2,3,-,0.0
0,TravelTimeDisc11,2,Road43Avail,3,Road58Avail,0,Road63Avail,3,3,-,0.02
0,TravelTimeDisc11,2,Road43Avail,3,Road58Avail,1,Road63Avail,0,3,-,0.02127659574468085
0,TravelTimeDisc11,2,Road43Avail,3,Road58Avail,1,Road63Avail,1,3,-,0.02
0,TravelTimeDisc11,2,Road43Avail,3,Road58Avail,1,Road63Avail,2,3,-,0.0
0,TravelTimeDisc11,2,Road43Avail,3,Road58Avail,1,Road63Avail,3,3,-,0.02
0,TotalCostDisc11,0,Road43Costs,0,Road58Costs,0,Road63Costs,0,3,-,0.1
0,TotalCostDisc11,0,Road43Costs,0,Road58Costs,0,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,0,Road43Costs,0,Road58Costs,1,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,0,Road43Costs,0,Road58Costs,1,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,0,Road43Costs,0,Road58Costs,2,Road63Costs,0,3,-,0.0
0,TotalCostDisc11,0,Road43Costs,0,Road58Costs,2,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,0,Road43Costs,1,Road58Costs,0,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,0,Road43Costs,1,Road58Costs,0,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,0,Road43Costs,1,Road58Costs,1,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,0,Road43Costs,1,Road58Costs,1,Road63Costs,1,3,-,0.1
0,TotalCostDisc11,0,Road43Costs,1,Road58Costs,2,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,0,Road43Costs,1,Road58Costs,2,Road63Costs,1,3,-,0.11538461538461539
0,TotalCostDisc11,0,Road43Costs,2,Road58Costs,0,Road63Costs,0,3,-,0.0
0,TotalCostDisc11,0,Road43Costs,2,Road58Costs,0,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,0,Road43Costs,2,Road58Costs,1,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,0,Road43Costs,2,Road58Costs,1,Road63Costs,1,3,-,0.11538461538461539
0,TotalCostDisc11,0,Road43Costs,2,Road58Costs,2,Road63Costs,0,3,-,0.0
0,TotalCostDisc11,0,Road43Costs,2,Road58Costs,2,Road63Costs,1,3,-,0.11538461538461539
0,TotalCostDisc11,0,Road43Costs,3,Road58Costs,0,Road63Costs,0,3,-,0.0
0,TotalCostDisc11,0,Road43Costs,3,Road58Costs,0,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,0,Road43Costs,3,Road58Costs,1,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,0,Road43Costs,3,Road58Costs,1,Road63Costs,1,3,-,0.11538461538461539
0,TotalCostDisc11,0,Road43Costs,3,Road58Costs,2,Road63Costs,0,3,-,0.0
0,TotalCostDisc11,0,Road43Costs,3,Road58Costs,2,Road63Costs,1,3,-,0.11538461538461539
0,TotalCostDisc11,1,Road43Costs,0,Road58Costs,0,Road63Costs,0,3,-,0.7833333333333333
0,TotalCostDisc11,1,Road43Costs,0,Road58Costs,0,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,1,Road43Costs,0,Road58Costs,1,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,1,Road43Costs,0,Road58Costs,1,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,1,Road43Costs,0,Road58Costs,2,Road63Costs,0,3,-,0.5
0,TotalCostDisc11,1,Road43Costs,0,Road58Costs,2,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,1,Road43Costs,1,Road58Costs,0,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,1,Road43Costs,1,Road58Costs,0,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,1,Road43Costs,1,Road58Costs,1,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,1,Road43Costs,1,Road58Costs,1,Road63Costs,1,3,-,0.7833333333333333
0,TotalCostDisc11,1,Road43Costs,1,Road58Costs,2,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,1,Road43Costs,1,Road58Costs,2,Road63Costs,1,3,-,0.8269230769230769
0,TotalCostDisc11,1,Road43Costs,2,Road58Costs,0,Road63Costs,0,3,-,0.5
0,TotalCostDisc11,1,Road43Costs,2,Road58Costs,0,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,1,Road43Costs,2,Road58Costs,1,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,1,Road43Costs,2,Road58Costs,1,Road63Costs,1,3,-,0.8269230769230769
0,TotalCostDisc11,1,Road43Costs,2,Road58Costs,2,Road63Costs,0,3,-,0.5
0,TotalCostDisc11,1,Road43Costs,2,Road58Costs,2,Road63Costs,1,3,-,0.8269230769230769
0,TotalCostDisc11,1,Road43Costs,3,Road58Costs,0,Road63Costs,0,3,-,0.5
0,TotalCostDisc11,1,Road43Costs,3,Road58Costs,0,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,1,Road43Costs,3,Road58Costs,1,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,1,Road43Costs,3,Road58Costs,1,Road63Costs,1,3,-,0.8269230769230769
0,TotalCostDisc11,1,Road43Costs,3,Road58Costs,2,Road63Costs,0,3,-,0.5
0,TotalCostDisc11,1,Road43Costs,3,Road58Costs,2,Road63Costs,1,3,-,0.8269230769230769
0,TotalCostDisc11,2,Road43Costs,0,Road58Costs,0,Road63Costs,0,3,-,0.11666666666666667
0,TotalCostDisc11,2,Road43Costs,0,Road58Costs,0,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,2,Road43Costs,0,Road58Costs,1,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,2,Road43Costs,0,Road58Costs,1,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,2,Road43Costs,0,Road58Costs,2,Road63Costs,0,3,-,0.5
0,TotalCostDisc11,2,Road43Costs,0,Road58Costs,2,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,2,Road43Costs,1,Road58Costs,0,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,2,Road43Costs,1,Road58Costs,0,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,2,Road43Costs,1,Road58Costs,1,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,2,Road43Costs,1,Road58Costs,1,Road63Costs,1,3,-,0.11666666666666667
0,TotalCostDisc11,2,Road43Costs,1,Road58Costs,2,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,2,Road43Costs,1,Road58Costs,2,Road63Costs,1,3,-,0.057692307692307696
0,TotalCostDisc11,2,Road43Costs,2,Road58Costs,0,Road63Costs,0,3,-,0.5
0,TotalCostDisc11,2,Road43Costs,2,Road58Costs,0,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,2,Road43Costs,2,Road58Costs,1,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,2,Road43Costs,2,Road58Costs,1,Road63Costs,1,3,-,0.057692307692307696
0,TotalCostDisc11,2,Road43Costs,2,Road58Costs,2,Road63Costs,0,3,-,0.5
0,TotalCostDisc11,2,Road43Costs,2,Road58Costs,2,Road63Costs,1,3,-,0.057692307692307696
0,TotalCostDisc11,2,Road43Costs,3,Road58Costs,0,Road63Costs,0,3,-,0.5
0,TotalCostDisc11,2,Road43Costs,3,Road58Costs,0,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,2,Road43Costs,3,Road58Costs,1,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,2,Road43Costs,3,Road58Costs,1,Road63Costs,1,3,-,0.057692307692307696
0,TotalCostDisc11,2,Road43Costs,3,Road58Costs,2,Road63Costs,0,3,-,0.5
0,TotalCostDisc11,2,Road43Costs,3,Road58Costs,2,Road63Costs,1,3,-,0.057692307692307696
