,subnet,sample_run,Edge,Avail,TotalCost
0,4,30,58,0.7549018039113868,3253.7070624540593
0,4,31,58,0.7344283775188715,2096.791329764257
0,4,32,58,0.7552865907147316,2548.9811476025734
0,4,33,58,0.7676771884528291,2681.346952671906
0,4,34,58,0.8379979646803506,2651.2953759625534
0,4,35,58,0.7464317837786949,2182.4215760254388
0,4,36,58,0.7682166326788888,2214.5349999930877
0,4,37,58,0.7537982971150292,2281.7435937648092
0,4,38,58,0.7578295556509305,1310.0
0,4,39,58,0.7861318659124805,0.5962621946773309
0,4,40,58,0.7487257615843493,2490.0
0,4,41,58,0.21517033220695383,1362.0449766232302
0,4,42,58,0.7796785884399031,1503.2204732764612
0,4,43,58,0.7745847716067532,2100.0
0,4,44,58,0.7373074588333913,2600.645151385687
0,4,45,58,0.7633615082249892,1168.8700297313642
0,4,46,58,0.7861318659124805,1183.2263703159547
0,4,47,58,0.7164721938402357,1369.3374014372944
0,4,48,58,0.7890202783540325,1157.6523059181345
0,4,49,58,0.7532229114284953,2097.2812517092584
0,4,50,58,0.7633481591939716,1154.9552795320208
0,4,51,58,0.7919072818615599,1240.5138841757462
0,4,52,58,0.763223534743861,1950.0
0,4,53,58,0.7676515298080793,2204.8586425330914
0,4,54,58,0.7648966553486958,2939.212658280232
0,4,55,58,0.749220882385945,2490.0
0,4,56,58,0.7410559693151267,2199.4546448271153
0,4,57,58,0.7682166326788888,2659.65070978036
0,4,58,58,0.7808838067474305,2490.0
0,4,59,58,0.7677031323374022,811.6942968551805
0,4,0,63,0.9424008026424477,1609.9670976538623
0,4,1,63,0.42616448681603475,2020.5934122553817
0,4,2,63,0.9686714219445347,338.35787174224015
0,4,3,63,0.9404672554160288,2117.031579624705
0,4,4,63,0.9540178916807908,2892.4222053539406
0,4,5,63,0.9125720265627514,1617.1587721497663
0,4,6,63,0.9682395607309429,1019.5118643291678
0,4,7,63,0.9707236163161285,1706.186023141714
0,4,8,63,0.9815258004248253,1678.4016853899143
0,4,9,63,0.9736163910929808,1490.0
0,4,10,63,0.9690709755895283,1110.2390255056596
0,4,11,63,0.9820073589171455,2296.9697747657
0,4,12,63,0.9681541193903828,1490.0
0,4,13,63,0.9698798798537621,641.9874092526317
0,4,14,63,0.9644157440969485,1918.1219243231762
0,4,15,63,0.966611056535664,1676.4055401242854
0,4,16,63,0.9707022256876832,930.0
0,4,17,63,0.9742960125476414,1370.0
0,4,18,63,0.95272594476938,862.5851675162645
0,4,19,63,0.967834486790758,1285.1991351640174
0,4,20,63,0.9324647500167949,1713.7213114107637
0,4,21,63,0.9324803324197022,2336.938731308569
0,4,22,63,0.99304050313491,1770.0
0,4,23,63,0.9979192250830524,1918.37899954307
0,4,24,63,0.9387037480619084,1369.5385477817745
0,4,25,63,0.947513848627599,1600.8779200554668
0,4,26,63,0.966610187855814,1965.439029121134
0,4,27,63,0.9450175134756119,1770.0
0,4,28,63,0.977657566153073,1554.7610277122699
0,4,29,63,0.968455239944938,2107.6003149313274
0,4,30,63,0.9700061982805944,1770.0
0,4,31,63,0.9583644697386686,2060.0
0,4,32,63,0.9528013728873593,1179.5763817877503
0,4,33,63,0.947513848627599,1605.3414551921037
0,4,34,63,0.9739926658175798,2096.135464046205
0,4,35,63,0.9470790663446766,1284.1766942436811
0,4,36,63,0.9673361439897222,2470.0
0,4,37,63,0.9767911678528527,868.1443411201913
0,4,38,63,0.9680852601410689,1026.9661382283846
0,4,39,63,0.9279423844911211,1139.1720541586435
0,4,40,63,0.9424864341174118,876.3199379930545
0,4,41,63,0.975973518248537,1119.29860662867
0,4,42,63,0.927225599999753,2100.293630358025
0,4,43,63,0.9528486489954014,2117.105166502186
0,4,44,63,0.9541971893185104,1218.268206903706
0,4,45,63,0.9639369695585511,2470.0
0,4,46,63,0.9583116228322052,2103.285945894865
0,4,47,63,0.947513848627599,1667.839365817507
0,4,48,63,0.947513848627599,1891.1136663398343
0,4,49,63,0.9588299965743682,2102.1110120401777
0,4,50,63,0.9682385538879112,930.0
0,4,51,63,0.90205009900771,1903.1312730019815
0,4,52,63,0.9530181523687453,1337.338167194596
0,4,53,63,0.969789852288453,1041.1830237680974
0,4,54,63,0.9685093955220281,1991.7211743066478
0,4,55,63,0.955990211445104,1013.1228327770596
0,4,56,63,0.9687102805124463,2912.1574120254577
0,4,57,63,0.9412254126739349,2099.485810742992
0,4,58,63,0.9734157689567949,165.81092447958454
0,4,59,63,0.977412119172942,1922.0664304856448
