,sample_run,TravelTime,TotalCost,TravelTimeDisc,TravelTimeDisc11,TotalCostDisc,TotalCostDisc11
0,1124,896.4215119976791,20017.599651299806,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1125,906.8808718777789,17368.51036548849,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1126,903.4119100248502,18475.33638435954,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1127,902.2493093199344,17652.136184921557,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1128,901.3142247109004,19518.028154906984,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1129,890.7609713536281,20165.400787049068,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1130,908.7059338178606,13445.903342406098,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1131,896.4465740435355,22539.39083484519,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1132,892.0968245498896,19790.005843593968,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1133,890.3810338569913,20304.75655888857,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1134,896.0016837147532,20529.120225833114,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1135,883.6271358546801,16305.62005614532,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1136,893.2795162354992,19476.884889278088,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1137,906.4705066249214,16451.183324224134,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1138,895.9521481474078,22225.41676292353,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1139,893.3673776810318,16548.10493927286,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1140,901.6969840578718,20032.38315198679,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1141,910.5642486113836,15931.086444617633,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1142,898.4485125715244,22717.31218814419,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1143,905.2803081102052,16658.242497889434,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1144,896.2442921767226,18791.75661351105,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1145,904.1424621685486,14997.25292924795,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1146,904.124319842635,22108.141607568996,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1147,897.1791378142774,18429.221451524216,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1148,905.4548077446568,19844.92890221585,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1149,910.801299660872,19497.873877402457,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1150,906.7868308187199,17802.751059440525,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1151,900.8615838139831,15131.13423000278,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1152,908.232030973106,18145.895073513715,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1153,896.398838016579,17901.59113953369,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1154,894.0591618221658,23383.33325647888,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1155,891.2646935400003,17820.364094916546,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1156,899.0491409298124,15572.602806562518,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1157,906.9617646665042,20349.32565278486,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1158,902.9250943457246,18542.04749279496,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1159,907.2452176224783,23569.448392004608,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1160,901.599708477654,21417.97079548473,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1161,893.1968332982999,18071.951834672902,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1162,888.0717577362851,18098.59831277797,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1163,907.2145263505624,22179.213766845063,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1164,891.513612068273,17445.64925611417,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1165,903.7559258936319,18695.790893981113,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1166,902.37347395608,18041.66793412333,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1167,897.3254737325883,19181.56540728338,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1168,893.6302713286639,15759.963197389561,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1169,895.162203969049,17945.016486415057,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1170,905.968647330622,14070.021175742182,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1171,906.1781509104837,19073.337002242246,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1172,908.1157445622985,20901.09854850176,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1173,886.1349583973098,18876.945264128954,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1174,896.9091661947134,18649.69035417432,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1175,895.0957964292681,22566.927631054765,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1176,897.192875509669,18458.63273666373,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1177,898.9923302011674,21413.30134643372,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1178,831.0080897222444,20065.728851513864,"676.0437081099712, 845.0546351374641",1,"18966.317297552, 25288.423063402664",1
0,1179,915.6738564726343,18779.143710978813,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1180,897.5439414603537,18622.620668254516,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1181,894.4509265251403,16257.621378274214,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1182,913.4807650340543,16970.030468629237,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1183,893.3208202597018,20421.597476238167,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1184,890.1794631074021,15731.79047341037,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1185,897.8623200548728,18468.167946743728,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1186,888.9736081128013,17486.226515035047,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1187,895.8703338550285,15967.248946401998,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1188,900.1408901416497,16712.16229392378,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1189,901.0588561402083,16378.792069196255,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1190,911.4218610393555,19677.047262358803,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1191,901.7968790652072,20350.95039714036,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1192,902.3482623216966,18649.673285375073,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1193,901.6717197663766,15711.079616529521,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1194,913.4558873087326,18982.99489958757,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1195,892.7682259639245,20051.78350959601,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1196,911.2095397801252,19997.895285712988,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1197,902.3264927980529,18262.359113407074,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1198,898.5716764543427,19672.964689293418,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1199,904.1743506922062,16605.527930390876,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1200,899.6797255858312,17916.621228032793,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1201,899.8402366218252,21196.957761167883,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1202,901.3952511517734,16584.578984384636,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1203,912.1643045659296,20477.34507640209,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1204,964.4084066303844,15504.980690900107,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1205,898.657253493275,15812.923966454096,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1206,893.8979597868424,21067.02222501878,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1207,904.2597271162325,21667.216471653544,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1208,897.7065638577858,18241.968205644913,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1209,902.310828087122,19414.690444133892,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1210,901.8333031985801,21213.370374792543,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1211,899.5272239756948,21622.39413077545,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1212,906.2673317559727,18137.698484351207,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1213,910.4458686972057,16732.681448664305,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1214,924.8578025686547,20537.959841205356,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1215,908.5877786286592,18193.938690634608,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1216,886.4278751952488,23269.158672375805,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1217,895.4389685283791,21465.871879253296,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1218,901.4229519437666,19824.85070093449,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1219,896.5003743661445,23890.3659821935,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1220,897.0198750631723,22948.534542612255,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1221,892.0187829662234,20808.40930300489,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1222,889.2777278925735,23068.804234033065,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1223,884.7213352902061,17998.312229628766,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1224,896.4588501428391,20463.134490567165,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1225,910.7102648783236,19153.17317029788,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1226,899.2975031117967,20134.633201330715,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1227,895.604484564472,17019.355517339634,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1228,890.3283505955308,22383.02576287452,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1229,916.6932286667665,18948.86568951211,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1230,902.3334832986138,15987.568087030006,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1231,898.0108426224313,19664.923874807664,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1232,897.3166704493792,20872.35900398851,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1233,898.7749468125487,19821.852915431216,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1234,893.5316551150167,13742.862678445068,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1235,901.5950492768374,16986.13549815351,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1236,900.3099832374028,21829.439258890325,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1237,903.9530612784964,18428.039209775077,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1238,897.1370522874911,18465.776845993692,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1239,994.602705810031,17947.007162724505,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1240,902.2543993110771,17918.854021554936,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1241,907.0899311384633,19328.243071270936,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1242,881.9020244472252,17076.464349672657,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1243,912.367155581333,17481.151220456813,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1244,899.3501589857814,23383.434300851288,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1245,903.2863083843379,25427.565633708415,"845.0546351374641, 1015.0655621649569",2,"25288.423063402664, 31610.52882925333",2
0,1246,898.0588306226521,21146.945215823518,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1247,885.6139266199762,20434.08976415896,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1248,893.3300359064291,15307.616827600837,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1249,902.054217870629,18051.40720880982,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1250,897.6801171259551,17841.635459613215,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1251,901.5978648770181,16282.049611532362,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1252,904.22839066654,19792.650680214687,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1253,891.2459929868319,14962.627811857583,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1254,902.9874599159311,18518.744404652625,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1255,902.2415488846771,16945.2553579821,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1256,897.3986515083196,17992.900926469516,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1257,889.9721071408584,22502.750396103864,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1258,904.9279860199127,17908.216704990686,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1259,893.045897524358,18881.22414575578,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1260,907.8220800461013,18966.238698210604,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1261,893.9423109778224,24013.004394474345,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1262,892.5424199485719,22838.191290247152,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1263,905.5442487560176,16824.001566461822,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1264,895.490190582259,17701.770760351646,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1265,893.2788336091996,20540.51053210174,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1266,898.0126762360153,19669.588779108915,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1267,897.120901546647,19356.992771033347,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1268,904.2232777382711,18823.234525349868,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1269,895.6763731418228,18270.16007159718,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1270,893.7637962075416,18856.865911279434,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1271,899.9507442337749,23572.93037066718,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1272,908.8508304511565,18730.694591124146,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1273,900.6413845228201,16683.711065418163,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1274,897.0310643874485,16922.315081951485,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1275,909.974410041375,22454.41130244507,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1276,895.1852280126358,23368.0836262847,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1277,895.0282821502869,18614.863954124878,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1278,905.7666865203606,15275.233851041585,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1279,895.8995597279929,23428.740406237695,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1280,887.1088764609647,20349.715218471014,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1281,907.709432800991,18312.165456771756,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1282,894.4496126739559,23014.737487132305,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1283,902.8977584810655,18950.352719391634,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1284,897.1791098581803,21015.61927571195,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1285,899.1879269497114,15166.24911406558,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1286,952.3371022995352,20808.314846963745,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1287,899.0410180579102,17915.35554048391,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1288,905.7248122516214,18331.814113131117,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1289,908.527846344977,18585.56841073126,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1290,897.0626181974419,20860.069397930594,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1291,914.8405707522617,20536.517585417965,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1292,883.281479388558,17286.246705303423,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1293,897.4906461755666,17856.58159912331,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1294,894.8920845529922,20503.668342216966,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1295,903.6638192880346,18220.21451711769,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1296,896.7696811266051,19065.670692919557,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1297,894.8613297824215,19190.819543842597,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1298,905.0509685402808,19424.086458314374,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1299,900.9713001257178,20581.45155956295,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1300,886.5761988204149,21102.258054573904,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1301,895.0823076905231,15688.613496720907,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1302,892.0311770989556,20752.002639957656,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1303,902.6669338823497,16769.463645956574,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1304,909.8397137585289,18407.404619660123,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1305,890.1216502119682,16701.552805816864,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1306,908.3772263629021,19649.183649796603,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1307,901.8669884275397,21247.916959622926,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1308,895.2338109731382,21756.605428483388,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1309,901.2263874981377,21204.04750524151,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1310,908.2327646596464,18287.91172404811,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1311,903.1671919142291,16864.913963723153,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1312,898.0433728801559,19861.88311134916,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1313,892.2322866226477,23122.421055284212,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1314,905.6046544630174,19733.976502344187,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1315,886.3487728572642,15822.08048624032,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1316,913.0374643504495,20626.797116266083,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1317,899.3708344367842,20196.792909562068,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1318,887.1176427019741,18530.19877149475,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1319,900.080333037966,16333.936478497226,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1320,900.8329683749639,19337.770334963774,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1321,905.4910338890954,22651.922566142603,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1322,894.4388772199845,20218.589505422922,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1323,898.5279219844151,16822.49863817817,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1324,884.9137027269724,17611.30628998587,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1325,898.6621122793565,22117.076091050196,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1326,898.5059932635581,18648.125563181184,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1327,902.0678203056096,18354.248849119696,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1328,896.6955413143048,20351.170546810215,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1329,893.9308298001004,17853.130806261262,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1330,908.328311166529,18728.331123599743,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1331,911.7506805096666,16172.86056809646,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1332,909.3572290246193,21855.46161126788,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1333,904.6837408923798,18588.244655773866,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1334,905.6762706053219,19716.622026994857,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1335,904.4847832631021,19535.27469699866,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1336,893.3877216662443,18519.52946702751,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1337,901.9058336005005,17431.34277651729,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1338,899.0485122795733,17068.577774720696,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1339,880.8955187262974,19525.09197625098,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1340,889.5698938869466,22107.818943681086,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1341,903.8136628930358,19575.02500838904,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1342,900.5839900819512,20428.42953910974,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1343,899.5515654760147,17627.055866143673,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1344,896.4222611880737,21931.300574015168,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1345,885.7828008094161,22811.481190510145,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1346,900.656235161571,25925.201133488346,"845.0546351374641, 1015.0655621649569",2,"25288.423063402664, 31610.52882925333",2
0,1347,903.9453930810954,18355.35787819037,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1348,884.9939122582747,19480.115496674018,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1349,895.8038697236609,24047.756724055394,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1350,907.5977959069355,22789.59741461425,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1351,896.0505717939166,19845.91602908025,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
