,subnet,sample_run,Edge,Avail,TotalCost
0,4,24,58,0.781589084832684,2320.0920886998406
0,4,25,58,0.7641467247758453,563.8477417830978
0,4,26,58,0.7328608463187049,1887.2090491990039
0,4,27,58,0.7868577089401163,1897.9338850781528
0,4,28,58,0.7852453212419439,1435.485591552193
0,4,29,58,0.776487893724895,2644.7262808753803
0,4,30,58,0.7829171655772899,1748.7864238190366
0,4,31,58,0.7520144331615934,2677.3121193119605
0,4,32,58,0.7778576763032095,1228.8735781489816
0,4,33,58,0.7451370849917688,0.4394096283738438
0,4,34,58,0.7828817733104672,2640.4925835512
0,4,35,58,0.7861895377589051,264.43397937993785
0,4,36,58,0.732823185597604,1308.6898042507114
0,4,37,58,0.7520144331615934,1820.0
0,4,38,58,0.9429404233329945,229.2387907531427
0,4,39,58,0.7781205483245012,2249.415620087759
0,4,40,58,0.7450162227856327,560.0737756870901
0,4,41,58,0.78298816323242,1368.072992345907
0,4,42,58,0.7780393931166981,566.4481002469428
0,4,43,58,0.7861512401555936,2650.8178925843818
0,4,44,58,0.762700861958153,1316.0669401960656
0,4,45,58,0.7454546974744507,1879.943656700521
0,4,46,58,0.735648955731028,1370.9655785204452
0,4,47,58,0.7343784003484445,677.7977502085296
0,4,48,58,0.9178712276592167,1463.3947126353087
0,4,49,58,0.7700490023238222,1397.303933223612
0,4,50,58,0.7946126025630057,2748.734399019325
0,4,51,58,0.7627070654879561,3086.71238987039
0,4,52,58,0.7663736659215188,2111.937912955843
0,4,53,58,0.7881768959470796,2520.0
0,4,54,58,0.7724172673510924,1558.7954806266166
0,4,55,58,0.7518362073305216,562.7623372472095
0,4,56,58,0.774971977719127,2593.899608879361
0,4,57,58,0.7742481463274187,2659.350518919553
0,4,58,58,0.7817048533434251,2845.1019035905892
0,4,59,58,0.7728797495257845,1292.2026718004245
0,4,0,63,0.9845357365105317,2202.2592684977935
0,4,1,63,0.9502676024390663,519.4129424083053
0,4,2,63,0.9563736060813487,1240.0
0,4,3,63,0.957677017462705,891.6247687516473
0,4,4,63,0.9820233545852359,669.663332567074
0,4,5,63,0.9610421485128584,1680.0
0,4,6,63,0.9481305397096618,1680.0
0,4,7,63,0.9753087623711224,1177.2539549543592
0,4,8,63,0.9748011687120142,1342.659163858473
0,4,9,63,0.9568102777722646,2894.5500267962298
0,4,10,63,0.9670938697068092,1835.061593136944
0,4,11,63,0.9522528464092505,738.1944306201283
0,4,12,63,0.9850859973393264,1240.0
0,4,13,63,0.9780757727312033,484.4855125233533
0,4,14,63,0.9413973104585212,1892.645090052552
0,4,15,63,0.9678512530194933,2822.5307092491175
0,4,16,63,0.9610421485128584,1525.8423951452114
0,4,17,63,0.9745646078265165,1907.7050194073238
0,4,18,63,0.9745606515493115,896.040923231971
0,4,19,63,0.9682750807597216,2805.540906294259
0,4,20,63,0.9565127082747411,1650.0
0,4,21,63,0.9689780366175418,1986.8777350212606
0,4,22,63,0.9678512530194933,1330.5444105533588
0,4,23,63,0.9704669425103317,1789.7932395746645
0,4,24,63,0.9847111627539873,1520.8370837377863
0,4,25,63,0.9685297015635129,895.4127224862731
0,4,26,63,0.9524390811226529,1880.2466622371455
0,4,27,63,0.956946334566289,423.1690211356605
0,4,28,63,0.989292998218708,790.5398857584947
0,4,29,63,0.948097188418738,460.0
0,4,30,63,0.9670938697068092,370.5407580127963
0,4,31,63,0.970271890087725,1336.3012694210122
0,4,32,63,0.9762400383819623,1000.9212307028886
0,4,33,63,0.9835803197441407,238.31652864053217
0,4,34,63,0.9184607230458313,2237.658424104765
0,4,35,63,0.9701052954173789,1513.958199787342
0,4,36,63,0.9525541013435332,716.2241693646678
0,4,37,63,0.9596573712675539,0.4228634454840765
0,4,38,63,0.9742567729558977,460.0
0,4,39,63,0.9177995255187731,855.5915724198234
0,4,40,63,0.95044954438831,421.90955485693735
0,4,41,63,0.9567107477613391,1440.0
0,4,42,63,0.9525296158330988,550.3428477239772
0,4,43,63,0.9525541013435332,3077.6187524291754
0,4,44,63,0.9606201978248968,1539.4823008177348
0,4,45,63,0.9469192327416521,2817.9568670546114
0,4,46,63,0.9525103087184315,540.6295917419949
0,4,47,63,0.9694663084682266,1524.786398289172
0,4,48,63,0.9694118833059139,560.0
0,4,49,63,0.9710664313577999,494.7444878440241
0,4,50,63,0.3561689949968545,0.09240325252952952
0,4,51,63,0.9711200107579202,1525.8504417804397
0,4,52,63,0.9515090483997108,1334.2352235504252
0,4,53,63,0.974566396951537,1240.0
0,4,54,63,0.39110014974746493,36.67857838068771
0,4,55,63,0.9256315439490282,1310.0
0,4,56,63,0.9477772830193624,1650.0
0,4,57,63,0.9477568310282827,1355.1849047615303
0,4,58,63,0.9686662650477506,1310.0
0,4,59,63,0.700986009120501,0.6849446655363197
