0,0,0,0,0,0.103535353535354,0,0,0,0,0,0,0,0.201178451178451,0.184638109305761,0,0.195286195286195,0.162481536189069,0.15288035450517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.24468085106383,0,0.167697211767417,0,0,0,0,0,0,0,0.325850679775712,0,0.261771257393041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212580221150017,0.163261609843213,0,0,0.176016423112214,0.124675885911841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323465859982714
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188821752265861,0.145015105740181,0,0.166163141993958,0,0,0.170212765957447,0.163373860182371,0.166413373860182,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101056499770326,0,0,0,0.233563936079651,0,0,0,0.321557791067799,0,0,0,0,0,0,0,0,0.343821773082223
0,0,0,0,0,0,0,0,0,0,0,0,0.183491686460808,0,0,0,0,0,0.161466458658346,0,0,0.167706708268331,0.170826833073323,0.160926365795724,0.155581947743468,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159230769230769,0.246792130025663,0.172307692307692,0,0.168461538461538,0,0,0.253207869974337,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160216718266254,0,0.173374613003096,0.16640866873065,0,0,0,0,0.203453453453453,0.153903903903904,0.142642642642643,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.243424060188426,0,0,0,0,0,0,0,0.176462749133358,0,0,0,0.206398394075623,0,0,0,0,0,0,0,0.373714796602593,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.192164179104478,0,0,0,0,0,0,0,0.139303482587065,0,0,0.168532338308458,0,0,0,0.221143473570658,0,0.278856526429342,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286494538232373,0,0.213505461767627,0,0,0,0,0.5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178338762214984,0,0,0.5,0,0.166938110749186,0.154723127035831,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161029411764706,0,0.251681075888569,0,0.199264705882353,0,0.139705882352941,0.248318924111431,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157553956834532,0,0,0,0.194964028776978,0.147482014388489,0,0,0.127470355731225,0.075592885375494,0,0.296936758893281,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403181401040073,0,0,0.315466363409218,0,0,0.281352235550709,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144595149735977,0.281590413943355,0,0.116437146892655,0,0.457377289428012,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181124880838894,0,0.245948522402288,0,0,0.572926596758818,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316139767054908,0,0.429284525790349,0.254575707154742,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432645034414946,0,0.567354965585054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
